"name","brand","os","cpu_cores","cpu_threads","gpu_vram","ram_capacity","ram_ddr_type","hdd","ssd","screen_size","screen_res","touchscreen","user_rating","price","cpu","gpu"
"msi gf65 thin 10ue-410in gaming laptop (10th gen core i7/ 16gb/ 1tb ssd/ win10 home/ 6gb graph)","msi","windows","6.0","12.0","6.0","16.0","ddr4","0","1024","15.6","HD+","0","4.05","74990.0","intel core i7","nvidia geforce rtx 3060"
"msi modern 15 a5m-065in laptop (ryzen 5/ 8gb/ 512gb ssd/ win10 home)","msi","windows","6.0","12.0","0.0","8.0","ddr4","0","512","15.6","HD+","0","4.7","41700.0","amd ryzen 5 5500u","integrated"
"msi modern 14 b11sbu-496in notebook (11th gen core i7/ 8gb/ 512gb ssd/ win10 home/ 2gb graph)","msi","windows","4.0","8.0","2.0","8.0","ddr4","0","512","14.0","HD+","0","4.0","61990.0","intel core i7 1165g7","nvidia geforce mx450"
"msi katana gf66 11uc-628in gaming laptop (11th gen core i7/ 16gb/ 1tb ssd/ win10 home/ 4gb graph)","msi","windows","8.0","16.0","4.0","16.0","ddr4","0","1024","15.6","HD+","0","4.7","89990.0","intel core i7 11800h","nvidia geforce rtx 3050"
"msi ge76 raider 11uh-471in gaming laptop (11th gen core i7/ 32gb/ 2tb ssd/ win10 mobile/ 16gb graph)","msi","windows","8.0","16.0","16.0","32.0","ddr4","0","2048","17.3","HD+","0","4.35","230576.0","intel core i7 11800h","nvidia geforce rtx 3080"
"msi pulse gl66 11udk627in gaming laptop (11th gen core i7/ 16gb/ 512gb ssd/ win10 home/ 4gb graph)","msi","windows","8.0","16.0","4.0","16.0","ddr4","0","512","15.6","HD+","0","4.0","65590.0","intel core i7 11800h","nvidia geforce rtx 3050 ti"
"msi ge66 raider 11ug-417in gaming laptop (11th gen core i7/ 16gb/ 1tb ssd/ win10 home/ 8gb graph)","msi","windows","8.0","16.0","8.0","16.0","ddr4","0","1024","15.6","3K+","0","4.3","199990.0","intel core i7 11800h","nvidia geforce rtx 3070"
"msi modern 14 b4mw-423in notebook (ryzen 5 4500u/ 8gb/ 512gb ssd/ win10 home)","msi","windows","6.0","6.0","0.0","8.0","ddr4","0","512","14.0","HD+","0","4.6","39999.0","amd ryzen 5 4500u","amd integrated"
"msi alpha 15 a3ddk-043in laptop (amd ryzen 7-3750h/ 16gb/ 512gb ssd/ win10/ 4gb graph)","msi","windows","4.0","8.0","0.0","16.0","ddr4","0","512","15.6","HD+","0","4.3","87500.0","amd ryzen 7 3750h","integrated"
"msi gf65 thin 10sdr-1280in gaming laptop (10th gen core i7/ 16gb/ 512gb ssd/ win10 home/ 6gb graph)","msi","windows","6.0","12.0","6.0","16.0","ddr4","0","512","15.6","HD+","0","4.35","86990.0","intel core i7 10750h","nvidia geforce gtx 1660 ti"
"msi gf75 thin 10scxr-655in laptop (10th gen core i5/ 8gb/ 512gb ssd/ win10/ 4gb graph)","msi","windows","6.0","12.0","4.0","8.0","ddr4","0","512","17.3","HD+","0","4.05","65590.0","intel core i5 10500h","nvidia gtx 1650"
"msi gf75 thin 10scxr-654in laptop (10th gen core i7/ 8gb/ 512gb ssd/ win10/ 4gb graph)","msi","windows","6.0","12.0","4.0","8.0","ddr4","0","512","17.3","HD+","0","4.0","71500.0","intel core i7 10750h","nvidia geforce gtx 1650"
"msi ge66 raider 10sgs-295in gaming laptop (10th gen core i7/ 32gb/ 2tb ssd/ win10 home/ 8gb graph)","msi","windows","8.0","16.0","8.0","32.0","ddr4","0","2048","15.6","HD+","0","4.5","299999.0","intel core i7 10875h","nvidia geforce rtx 2080 super max-q"
"msi gf75 thin 10uek gaming laptop (10th gen core i7/ 16gb/ 1tb 2256gb ssd/ win10 home/ 6gb graph)","msi","windows","6.0","12.0","6.0","16.0","ddr4","1024","256","17.3","HD+","0","4.2","82490.0","intel core i7 10750h","nvidia geforce rtx 3060 max-q"
"msi gf65 thin 10ue gaming laptop (10th gen core i7/ 16gb/ 512gb ssd/ win10 home/ 6gb graph)","msi","windows","6.0","12.0","6.0","16.0","ddr4","0","512","15.6","HD+","0","4.25","113000.0","intel core i7 10750h","nvidia geforce rtx 3060 max-q"
"msi stealth 15m a11uek-227in gaming laptop (11th gen core i7/ 16gb/ 1tb ssd/ win10 home/ 6gb graph)","msi","windows","4.0","8.0","6.0","16.0","ddr4","0","1024","15.6","HD+","0","4.45","100990.0","intel core i7 11375h","nvidia geforce rtx 3060"
"msi modern 14 b11mo-093in laptop (11th gen core i5/ 8gb/ 512gb ssd/ windows 10 home)","msi","windows","4.0","8.0","0.0","8.0","ddr4","0","512","14.0","HD+","0","4.0","54990.0","intel core i5 1135g7","intel integrated"
"msi bravo 15 a4ddr-420in gaming laptop (ryzen 5 4th gen/ 8gb/ 512gb ssd/ win10 home/ 4gb graph)","msi","windows","6.0","12.0","4.0","8.0","ddr4","0","512","15.6","HD+","0","4.0","49980.0","amd ryzen 5 4600h","amd radeon rx 5500m"
"msi prestige 14 evo a11m-463in laptop (11th gen core i7/ 16gb/ 512gb ssd/ win10 home)","msi","windows","4.0","8.0","0.0","16.0","ddr4","0","512","14.0","HD+","0","4.3","89990.0","intel core i7 1185g7","intel integrated"
"msi creator 15m a10sdt-421in laptop (10th gen core i7/ 16gb/ 1tb ssd/ win10 home/ 6gb graph)","msi","windows","6.0","12.0","6.0","16.0","ddr4","0","1024","15.6","HD+","0","4.75","125990.0","intel core i7 10750h","nvidia geforce gtx 1660ti max-q"
"msi modern 14 a10m-482in laptop (10th gen core i5/ 8gb/ 512gb ssd/ win10)","msi","windows","4.0","8.0","0.0","8.0","ddr4","0","512","14.0","HD+","0","4.75","48990.0","intel core i5 10510u","intel integrated"
"msi gf75 lepoard 10sdr-480in gaming laptop (10th gen core i7/ 16gb/ 512gb ssd/ win10/ 6gb graph)","msi","windows","6.0","12.0","6.0","16.0","ddr4","0","512","17.3","HD+","0","4.65","112900.0","intel core i7 10750h","nvidia geforce gtx 1660ti"
"msi modern 14 b11mo-092in laptop (11th gen core i7/ 8gb/ 512gb ssd/ windows 10 home)","msi","windows","4.0","8.0","0.0","8.0","ddr4","0","512","14.0","HD+","0","4.75","68990.0","intel core i7 1165g7","intel integrated"
"msi modern 14 b4mw-410in notebook (amd ryzen 5 4500u/ 8gb/ 512gb ssd/ win10 home)","msi","windows","6.0","6.0","0.0","8.0","ddr4","0","512","14.0","HD+","0","4.75","48400.0","amd ryzen 5 4500u","amd integrated"
"msi gp65 leopard 10sek-830in laptop (10th gen core i7/ 16gb/ 1tb 256gb ssd/ win10 home/ 6gb graph)","msi","windows","6.0","12.0","6.0","16.0","ddr4","1024","256","15.6","HD+","0","4.55","130990.0","intel core i7 10750h","nvidia geforce rtx 2060"
"msi modern 14 b4mw laptop (ryzen 5/ 8gb/ 256gb ssd/ win10 home)","msi","windows","6.0","6.0","0.0","8.0","ddr4","0","256","14.0","HD+","0","4.45","52990.0","amd ryzen 5 4500u","intel integrated"
"msi creator 15m gaming a10se-841in laptop (10th gen core i7/ 16gb/ 512gb ssd/ win10/ 6gb graph)","msi","windows","6.0","12.0","6.0","16.0","ddr4","0","512","15.6","HD+","0","4.45","119990.0","intel core i7 10750h","nvidia geforce rtx 2060"
"msi creator 15m a10sd-1041in laptop (10th gen core i7/ 16gb/ 512gb ssd/ win10 home/ 6gb graph)","msi","windows","6.0","12.0","6.0","16.0","ddr4","0","512","15.6","HD+","0","4.6","110000.0","intel core i7 10750h","nvidia geforce gtx 1660ti max-q"
"msi gaming gl63 9rcx-220in laptop (9th gen core i7/ 8gb/ 512gb/ win10/ 4gb graph)","msi","windows","6.0","12.0","4.0","8.0","ddr4","512","0","15.6","HD+","0","4.6","64385.0","intel core i7 9750h","nvidia geforce gtx 1050 ti"
"msi gl65 leopard 10sdk-069in gaming laptop (10th gen core i7/ 16gb/ 1tb 256gb ssd/ win10 home/ 6gb graph)","msi","windows","6.0","12.0","6.0","16.0","ddr4","1024","256","15.6","HD+","0","4.15","120079.0","intel core i7 10750h","nvidia geforce gtx 1660ti"
"msi modern 14 b11mo-094in laptop (11th gen core i3/ 8gb/ 512gb ssd/ win10 home)","msi","windows","2.0","4.0","0.0","8.0","ddr4","0","512","14.0","HD+","0","4.35","46990.0","intel core i3 1115g4","intel integrated"
"msi gf63 thin 9scsr-1608in gaming laptop (9th gen core i5/ 8gb/ 1tb hdd/ win10 home/ 4gb graph)","msi","windows","4.0","8.0","4.0","8.0","ddr4","1024","0","15.6","HD+","0","4.4","62190.0","intel core i5 9300h","nvidia geforce gtx 1650 ti max q"
"msi gp66 leopard 10ue-426in gaming laptop (10th gen core i7/ 16gb/ 1tb ssd/ win10 home/ 6gb graph)","msi","windows","8.0","16.0","6.0","16.0","ddr4","0","1024","15.6","HD+","0","4.25","154990.0","intel core i7 10870h","nvidia geforce rtx 3060"
"msi ge76 raider 10uh-454in gaming laptop (10th gen core i7/ 32gb/ 2tb ssd/ win10 home/ 16gb graph)","msi","windows","8.0","16.0","16.0","32.0","ddr4","0","2048","17.3","HD+","0","4.0","289990.0","intel core i7 10870h","nvidia geforce rtx 3080"
"msi ge76 raider 10ug-455in gaming laptop (10th gen core i7/ 16gb/ 1tb ssd/ win10 home/ 8gb graph)","msi","windows","8.0","16.0","8.0","16.0","ddr4","0","1024","17.3","HD+","0","4.7","204990.0","intel core i7 10870h","nvidia geforce rtx 3070"
"msi modern 14 b10mw-423in laptop (10th gen core i5/ 8gb/ 512gb ssd/ win 10 home)","msi","windows","4.0","8.0","0.0","8.0","ddr4","0","512","14.0","HD+","0","4.55","35999.0","intel core i5 10210u","intel integrated"
"msi modern 14 b10mw-424in laptop (10th gen core i3/ 8gb/ 512gb ssd/ win10 home)","msi","windows","2.0","4.0","0.0","8.0","ddr4","0","512","14.0","HD+","0","4.75","41500.0","intel core i3 10110u","intel integrated"
"msi gf63 thin 10scsr-019in laptop (10th gen core i7/ 8gb/ 512gb ssd/ win10/ 4gb graph)","msi","windows","6.0","12.0","4.0","8.0","ddr4","0","512","15.6","HD+","0","4.25","90990.0","intel core i7 10750h","nvidia geforce gtx 1650 ti with max-q"
"msi modern 14 b10mw-426in laptop (10th gen core i3/ 8gb/ 256gb ssd/ win 10 home)","msi","windows","2.0","4.0","0.0","8.0","ddr4","0","256","14.0","HD+","0","4.55","32999.0","intel core i3 10110u","intel integrated"
"msi creator 15m gaming a10se-467in laptop (10th gen core i7/ 16gb/ 512gb ssd/ win10/ 6gb graph)","msi","windows","6.0","12.0","6.0","16.0","ddr4","0","512","15.6","HD+","0","4.55","139889.0","intel core i7 10750h","nvidia geforce rtx 2060"
"msi prestige 15 a11scx-273in laptop (11th gen core i7/ 16gb/ 512gb ssd/ win10 home/ 4gb graph)","msi","windows","4.0","8.0","4.0","16.0","ddr4","0","512","15.6","HD+","0","4.7","116990.0","intel core i7 1185g7","nvidia geforce gtx 1650 max-q"
"msi summit e15 a11scst-272in laptop (11th gen core i7/ 16gb/ 1tb ssd/ win10 pro/ 4gb graph)","msi","windows","4.0","8.0","4.0","16.0","ddr4","0","1024","15.6","HD+","1","4.45","104871.0","intel core i7 1185g7","nvidia geforce gtx 1650 ti max-q"
"msi modern 14 b4mw-238in laptop (amd ryzen 5/ 8gb/ 512gb ssd/ win10 home)","msi","windows","6.0","6.0","0.0","8.0","ddr4","0","512","14.0","HD+","0","4.25","54000.0","amd ryzen 5 4500u","amd integrated"
"msi gp75 leopard 10sfk-076in laptop (10th gen core i7/ 16gb/ 1tb 512gb ssd/ win10/ 8gb graph)","msi","windows","6.0","12.0","8.0","16.0","ddr4","1024","512","17.3","HD+","0","4.55","179990.0","intel core i7 10750h","nvidia geforce rtx 2070"
"msi gl65 leopard 10sfk-298in gaming laptop (10th gen core i7/ 16gb/ 1tb 256gb ssd/ win10 home/ 8gb graph)","msi","windows","6.0","12.0","8.0","16.0","ddr4","1024","256","15.6","HD+","0","4.4","134990.0","intel core i7 10750h","nvidia geforce rtx 2070"
"msi ge66 dragonshield 10se-668in gaming laptop (10th gen core i7/ 16gb/ 1tb ssd/ win10 home/ 6gb graph)","msi","windows","6.0","12.0","6.0","16.0","ddr4","0","1024","15.6","HD+","0","4.25","164990.0","intel core i7 10750h","nvidia geforce rtx 2060"
"msi ge66 raider 10sfs-443in gaming laptop (10th gen core i7/ 32gb/ 2tb ssd/ win10 home/ 8gb graph)","msi","windows","8.0","16.0","8.0","32.0","ddr4","0","2048","15.6","HD+","0","4.05","220000.0","intel core i7 10875h","nvidia geforce rtx 2070 super"
"msi creator 15 a10sf-423in gaming laptop (10th gen core i7/ 32gb/ 1tb ssd/ win10 home/ 8gb graph)","msi","windows","8.0","16.0","8.0","32.0","ddr4","0","1024","15.6","3K+","0","4.3","137991.0","intel core i7 10875h","nvidia geforce rtx 2070 max-q"
"msi gp65 leopard 9sd-226 gaming laptop (9th gen core i7/ 16gb/ 512gb ssd/ win10/ 6gb graph)","msi","windows","6.0","12.0","6.0","16.0","ddr4","0","512","15.6","HD+","0","4.3","195616.0","intel core i7 9750h","nvidia geforce gtx 1660ti"
"msi modern 14 b4mw-074in laptop (ryzen 5/ 8gb/ 512gb ssd/ win10 home)","msi","windows","6.0","6.0","0.0","8.0","ddr4","0","512","14.0","HD+","0","4.6","55800.0","amd ryzen 5 4500u","intel integrated"
"msi creator 17 a10sf-872in gaming laptop (10th gen core i7/ 32gb/ 1tb ssd/ win 10 home/ 8gb graph)","msi","windows","8.0","16.0","8.0","32.0","ddr4","0","1024","17.3","3K+","0","4.1","162990.0","intel core i7 10875h","nvidia geforce rtx 2070 max-q"
"msi gf65 thin 10sdr-437in laptop (10th gen core i7/ 16gb/ 512gb ssd/ win10 home/ 6gb graph)","msi","windows","6.0","12.0","6.0","16.0","ddr4","0","512","15.6","HD+","0","4.4","89990.0","intel core i7 10750h","nvidia geforce gtx 1660 ti"
"msi prestige 14 a10sc-020 laptop (10th gen core i5/ 16gb/ 512gb ssd/ win10 pro/ 4gb graph)","msi","windows","4.0","8.0","4.0","16.0","ddr4","0","512","14.0","HD+","0","4.4","152094.0","intel core i5 10210u","nvidia geforce gtx 1650"
"msi gp65 leopard 10sek-048 laptop (10th gen core i7/ 16gb/ 512gb ssd/ win10 home/ 6gb graph)","msi","windows","6.0","12.0","6.0","16.0","ddr4","0","512","15.6","HD+","0","4.05","161871.0","intel core i7 10750h","nvidia geforce rtx 2060"
"msi modern 15 a10m-296in laptop (10th gen core i5/ 8gb/ 512gb ssd/ win10)","msi","windows","4.0","8.0","0.0","8.0","ddr4","0","512","15.6","HD+","0","4.6","55990.0","intel core i5 10210u","intel integrated"
"msi gf63 10scsr-660in gaming laptop (10th gen core i7/ 8gb/ 512gb ssd/ win10/ 4gb graph)","msi","windows","6.0","12.0","0.0","8.0","ddr4","0","512","15.6","HD+","0","4.55","99000.0","intel core i7 10750h","integrated"
"msi gl65 leopard 9scxk-076in laptop (9th gen core i7/ 8gb/ 512gb ssd/ win10 home/ 4gb graph)","msi","windows","6.0","12.0","4.0","8.0","ddr4","0","512","15.6","HD+","0","4.55","71990.0","intel core i7 9750h","nvidia geforce gtx 1650"
"msi ws75 10tk-887in laptop (10th gen core i7/ 32gb/ 1tb ssd/ win10 pro/ 6gb graph)","msi","windows","8.0","16.0","6.0","32.0","ddr4","0","1024","17.3","HD+","0","4.45","289990.0","intel core i7 10875h","nvidia quadro rtx3000"
"msi gf75 thin 10scsr-297in laptop (10th gen core i7/ 8gb/ 512gb ssd/ win10/ 4gb graph)","msi","windows","6.0","12.0","4.0","8.0","ddr4","0","512","17.3","HD+","0","4.25","59999.0","intel core i7 10750h","nvidia gtx 1650 ti"
"msi ge75 raider 10sfs gaming laptop (10th gen core i7/ 16gb/ 1tb 512gb ssd/ win10 home/ 8gb graph)","msi","windows","8.0","16.0","8.0","16.0","ddr4","1024","512","17.3","HD+","0","4.5","179990.0","intel core i7 10875h","nvidia geforce rtx 2070 super"
"msi creator 15m a10sd-465in laptop (10th gen core i7/ 16gb/ 512gb ssd/ win10 home/ 6gb graph)","msi","windows","6.0","12.0","6.0","16.0","ddr4","0","512","15.6","HD+","0","4.5","112000.0","intel core i7 10750h","nvidia geforce gtx 1660ti max-q"
"msi wf75 10ti-480in laptop (10th gen core i7/ 16gb/ 1tb 512gb ssd/ win10 pro/ 4gb graph)","msi","windows","6.0","12.0","4.0","16.0","ddr4","1024","512","17.3","HD+","0","4.15","179990.0","intel core i7 10750h","nvidia integrated"
"msi wf65 10th-1219in laptop (10th gen core i7/ 16gb/ 1tb 256gb ssd/ win10/ 4gb graph)","msi","windows","6.0","12.0","4.0","16.0","ddr4","1024","256","15.6","HD+","0","4.35","149990.0","intel core i7 10750h","nvidia integrated"
"msi wf75 10tj-479in laptop (10th gen core i7/ 16gb/ 1tb 512gb ssd/ win10 pro/ 4gb graph)","msi","windows","6.0","12.0","4.0","16.0","ddr4","1024","512","17.3","HD+","0","4.4","199990.0","intel core i7 10750h","nvidia integrated"
"msi wf65 10tj-1213in laptop (10th gen core i7/ 16gb/ 1tb 256gb ssd/ win10/ 4gb graph)","msi","windows","6.0","12.0","4.0","16.0","ddr4","1024","256","15.6","HD+","0","4.1","179990.0","intel core i7 10750h","nvidia integrated"
"msi wf65 10ti-1073in laptop (10th gen core i7/ 16gb/ 1tb 256gb ssd/ win10/ 4gb graph)","msi","windows","6.0","12.0","4.0","16.0","ddr4","1024","256","15.6","HD+","0","4.35","143999.0","intel core i7 10750h","nvidia integrated"
"msi gl65 leopard 9scxk-065in laptop (9th gen core i5/ 8gb/ 512gb ssd/ win10 home/ 4gb graph)","msi","windows","4.0","8.0","4.0","8.0","ddr4","0","512","15.6","HD+","0","4.6","60990.0","intel core i5 9300h","nvidia geforce gtx 1650"
"msi gf63 thin 10scxr gaming laptop (10th gen core i7/ 8gb/ 512gb ssd/ win 10 home/ 4gb graph)","msi","windows","6.0","12.0","4.0","8.0","ddr4","0","512","15.6","HD+","0","4.3","73299.0","intel core i7 10750h","nvidia geforce gtx 1650 max-q"
"msi gf63 thin 10scsr gaming laptop (10th gen core i7/ 8gb/ 512gb ssd/ win 10 home/ 4gb graph)","msi","windows","6.0","12.0","4.0","8.0","ddr4","0","512","15.6","HD+","0","4.7","74990.0","intel core i7 10750h","nvidia geforce gtx 1650 ti max-q"
"msi gl65 leopard 9scsk-078in gaming laptop (9th gen core i5/ 8gb/ 512gb ssd/ win10 home/ 4gb graph)","msi","windows","4.0","8.0","4.0","8.0","ddr4","0","512","15.6","HD+","0","4.05","72637.0","intel core i5 9300h","nvidia geforce gtx 1650ti"
"msi prestige 14 a10rb-038in laptop (10th gen core i7/ 16gb / 512gb ssd/ win10 home/ 2gb graph)","msi","windows","4.0","8.0","2.0","16.0","ddr4","0","512","14.0","HD+","0","4.25","79000.0","intel core i7 10510u","nvidia geforce mx250"
"msi ge66 raider 10sf-611in gaming laptop (10th gen core i7/ 32gb/ 1tb ssd/ win10 home/ 8gb graph)","msi","windows","8.0","16.0","8.0","32.0","ddr4","0","1024","15.6","HD+","0","4.6","194990.0","intel core i7 10875h","nvidia geforce rtx 2070"
"msi creator 15m a9sd-201in laptop (9th gen core i7/ 16gb/ 1tb ssd/ win10 home/ 6gb graph)","msi","windows","6.0","12.0","6.0","16.0","ddr4","0","1024","15.6","HD+","0","4.55","139990.0","intel core i7 9750h","nvidia geforce gtx 1660ti"
"msi gf65 thin 9sexr-438in laptop (9th gen core i5/ 8gb/ 512gb ssd/ win10 home)","msi","windows","4.0","8.0","6.0","8.0","ddr4","0","512","15.6","HD+","0","4.35","80990.0","intel core i5 9300h","nvidia geforce rtx 2060"
"msi prestige 14 a10ras-076in laptop (10th gen core i5/ 16gb/ 512gb ssd/ win10 home/ 2gb graph)","msi","windows","4.0","8.0","2.0","16.0","ddr4","0","512","14.0","HD+","0","4.65","87098.0","intel core i5 10210u","nvidia geforce mx330"
"msi gs66 stealth 10sd gaming laptop (10th gen core i7/ 16gb/ 512gb ssd/ win10/ 6gb graph)","msi","windows","6.0","12.0","6.0","16.0","ddr4","0","512","15.6","HD+","0","4.1","119990.0","intel core i7 10750h","nvidia gtx 1660 ti"
"msi modern 15 a10rb-032in laptop (10th gen core i5/ 8gb/ 512gb ssd/ win10 home/ 2gb graph)","msi","windows","4.0","8.0","2.0","8.0","ddr4","0","512","14.0","HD+","0","4.65","79990.0","intel core i5 10210u","nvidia geforce mx250"
"msi ge75 raider 10sfs-463in gaming laptop (10th gen core i9/ 32gb/ 1tb 512gb ssd/ win10 home/ 8gb graph)","msi","windows","8.0","16.0","8.0","32.0","ddr4","1024","512","17.3","HD+","0","4.3","237490.0","intel core i9 10980hk","nvidia geforce rtx 2070 super"
"msi gf63 thin 10scxr gaming laptop (10th gen core i5/ 8gb/ 512gb ssd/ win 10 home/ 4gb graph)","msi","windows","4.0","8.0","4.0","8.0","ddr4","0","512","15.6","HD+","0","4.0","65250.0","intel core i5 10300h","nvidia geforce gtx 1650 max-q"
"msi gs75 stealth 10sfs-871in gaming laptop (10th gen core i9/ 32gb/ 1tb ssd/ win10 home/ 8gb graph)","msi","windows","8.0","16.0","8.0","32.0","ddr4","0","1024","17.3","HD+","0","4.55","246990.0","intel core i9 10980hk","nvidia geforce rtx 2070 super max-q"
"msi gaming gl65 leopard 9sdk-474in laptop (9th gen core i7/ 16gb/ 512gb ssd/ win10 home/ 6gb graph)","msi","windows","6.0","12.0","6.0","16.0","ddr4","0","512","15.6","HD+","0","4.7","99990.0","intel core i7 9750h","nvidia geforce gtx 1660ti"
"msi gf75 thin 9scxr-424in gaming laptop (9th gen core i7/ 16gb/ 1tb 256gb ssd/ win10 home/ 4gb graph)","msi","windows","6.0","12.0","4.0","16.0","ddr4","1024","256","17.3","HD+","0","4.7","74990.0","intel core i7 9750h","nvidia geforce gtx 1650"
"msi gf63 thin 9scsr-1039in gaming laptop (9th gen core i7/ 8gb/ 512gb ssd/ win10 home/ 4gb graph)","msi","windows","6.0","12.0","4.0","8.0","ddr4","0","512","15.6","HD+","0","4.45","53990.0","intel core i7 9750h","nvidia geforce gtx 1650 ti with max-q"
"msi gf63 thin 9scxr-862in gaming laptop (9th gen core i5/ 8gb/ 1tb hdd/ win10 home/ 4gb graph)","msi","windows","4.0","8.0","4.0","8.0","ddr4","1024","0","15.6","HD+","0","4.65","52990.0","intel core i5 9300h","nvidia geforce gtx 1650 with max-q"
"msi gl65 leopard 10sek-465in gaming laptop (10th gen core i7/ 16gb/ 1tb 256gb ssd/ win10 home/ 6gb graph)","msi","windows","6.0","12.0","6.0","16.0","ddr4","1024","256","15.6","HD+","0","4.2","114990.0","intel core i7 10750h","nvidia geforce rtx 2060"
"msi bravo 15 a4ddr-208in gaming laptop (ryzen 5/ 16gb/  512gb  ssd/ win10 home/ 4gb graph)","msi","windows","6.0","12.0","4.0","16.0","ddr4","0","512","15.6","HD+","0","4.5","69490.0","amd ryzen 5 4600h","amd radeon rx 5500m"
"msi gf63 thin 9scsr -1040in gaming laptop (9th gen core i5/ 8gb/ 512gb ssd/ win10 home/ 4gb graph)","msi","windows","4.0","8.0","4.0","8.0","ddr4","0","512","15.6","HD+","0","4.45","57990.0","intel core i5 9300h","nvidia geforce gtx 1650 ti with max-q"
"msi gf65 thin 9sd-890in gaming laptop (9th gen core i5/ 16gb/ 512gb ssd/ win10 home/ 6gb graph)","msi","windows","4.0","8.0","6.0","16.0","ddr4","0","512","15.6","HD+","0","4.55","74990.0","intel core i5 9300h","nvidia geforce gtx 1660 ti"
